,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MES
45,2004-05-16,2004-05-22,NORTE,RORAIMA,ETANOL HIDRATADO,14,R$/l,1.3,0.0,1.3,1.3,0.202,0.0,1.098,0.096,0.9798,1.3577,0.087
46,2004-05-16,2004-05-22,NORTE,TOCANTINS,ETANOL HIDRATADO,71,R$/l,1.227,0.084,1.05,1.43,0.529,0.068,0.698,0.117,0.529,0.9832,0.168
47,2004-05-16,2004-05-22,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,307,R$/l,1.144,0.115,0.88,1.47,0.28,0.1009999999999999,0.864,0.091,0.6259,1.1384,0.105
48,2004-05-16,2004-05-22,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1235,R$/l,1.198,0.1169999999999999,0.92,1.68,0.375,0.098,0.823,0.123,0.3797,1.4256,0.149
49,2004-05-16,2004-05-22,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,948,R$/l,1.092,0.157,0.74,1.499,0.284,0.144,0.808,0.175,0.3257,1.2921,0.217
50,2004-05-16,2004-05-22,SUDESTE,SAO PAULO,ETANOL HIDRATADO,4066,R$/l,0.7659999999999999,0.083,0.59,1.15,0.19,0.108,0.576,0.05,0.43204,0.9724,0.087
51,2004-05-16,2004-05-22,SUL,PARANA,ETANOL HIDRATADO,769,R$/l,0.922,0.088,0.73,1.5,0.254,0.095,0.668,0.1,0.4337,0.9587,0.15
52,2004-05-16,2004-05-22,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,674,R$/l,1.22,0.142,0.898,1.71,0.324,0.1159999999999999,0.896,0.088,0.644,1.2378,0.098
53,2004-05-16,2004-05-22,SUL,SANTA CATARINA,ETANOL HIDRATADO,510,R$/l,1.227,0.078,0.999,1.46,0.4,0.064,0.827,0.102,0.57,1.235,0.123
54,2004-05-23,2004-05-29,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,129,R$/l,1.2819999999999998,0.024,1.17,1.33,0.464,0.019,0.818,0.137,0.3879,1.0336,0.167
